profile_id	paper_key	article_key	collection	target_key	target_label	marker_count	gene_curies	gene_symbols
profile:1153035a157ebb751c29	hca:0403_10.1038_s41467-019-11036-9_eff650140f	source:sha256:6c4f0cce87d12ec068bdb50760e5ee16a025c890503d8ebaf710cb56fde5746d	hca	CL:0000115	endothelial cell	7	ENSG00000091879 | ENSG00000110799 | ENSG00000118523 | ENSG00000174059 | ENSG00000184113 | ENSG00000261371 | ENSG00000265972	ANGPT2 | VWF | CTGF | CD34 | CLDN5 | PECAM1 | TXNIP
profile:b79e71dc50ef2fecb206	hca:0403_10.1038_s41467-019-11036-9_eff650140f	source:sha256:6c4f0cce87d12ec068bdb50760e5ee16a025c890503d8ebaf710cb56fde5746d	hca	CL:0000499	stromal cell	5	ENSG00000112936 | ENSG00000150347 | ENSG00000159403 | ENSG00000163938 | ENSG00000182326	C7 | ARID5B | C1R | GNL3 | C1S
profile:430457f3945177fcaa42	hca:0403_10.1038_s41467-019-11036-9_eff650140f	source:sha256:6c4f0cce87d12ec068bdb50760e5ee16a025c890503d8ebaf710cb56fde5746d	hca	CL:0000501	granulosa cell	4	ENSG00000104899 | ENSG00000108786 | ENSG00000135919 | ENSG00000243955	AMH | HSD17B1 | SERPINE2 | GSTA1
profile:835cfbac320b07f33b95	hca:0403_10.1038_s41467-019-11036-9_eff650140f	source:sha256:6c4f0cce87d12ec068bdb50760e5ee16a025c890503d8ebaf710cb56fde5746d	hca	CL:0000503	theca cell	8	ENSG00000103175 | ENSG00000112936 | ENSG00000118004 | ENSG00000130208 | ENSG00000132561 | ENSG00000159403 | ENSG00000182326 | ENSG00000189058	WFDC1 | C7 | COLEC11 | APOC1 | MATN2 | C1R | C1S | APOD
profile:90a32608818df243f66b	hca:0403_10.1038_s41467-019-11036-9_eff650140f	source:sha256:6c4f0cce87d12ec068bdb50760e5ee16a025c890503d8ebaf710cb56fde5746d	hca	CL:0000711	cumulus granulosa cell	6	ENSG00000038427 | ENSG00000115457 | ENSG00000134363 | ENSG00000163083 | ENSG00000163501 | ENSG00000166033	VCAN | IGFBP2 | FST | INHBB | IHH | HTRA1
profile:f56a15ff34d10b5621c6	hca:0403_10.1038_s41467-019-11036-9_eff650140f	source:sha256:6c4f0cce87d12ec068bdb50760e5ee16a025c890503d8ebaf710cb56fde5746d	hca	CL:4033067	mural granulosa cell	5	ENSG00000085063 | ENSG00000111057 | ENSG00000164442 | ENSG00000174574 | ENSG00000196352	CD59 | KRT18 | CITED2 | AKIRIN1 | CD55
profile:473f7dba4e7fa9bad635	hca:0403_10.1038_s41467-019-11036-9_eff650140f	source:sha256:6c4f0cce87d12ec068bdb50760e5ee16a025c890503d8ebaf710cb56fde5746d	hca	CL:4052027	atretic theca cell	3	ENSG00000115461 | ENSG00000142089 | ENSG00000170345	IGFBP5 | IFITM3 | FOS
profile:a5c453048fdc8dd2e7a8	hca:0407_10.1093_humrep_deac183_7b0f560d74	source:sha256:80738ef51ae56469025b591fb7a23d204b50e36af428b47e7293df9ee07660fc	hca	CL:0000115	endothelial cell	3	ENSG00000110799 | ENSG00000140937 | ENSG00000261371	VWF | CDH11 | PECAM1
profile:96a8b178e2d3af6bb3d2	hca:0407_10.1093_humrep_deac183_7b0f560d74	source:sha256:80738ef51ae56469025b591fb7a23d204b50e36af428b47e7293df9ee07660fc	hca	CL:0000192	smooth muscle cell	6	ENSG00000107796 | ENSG00000122786 | ENSG00000130176 | ENSG00000133392 | ENSG00000149591 | ENSG00000175084	ACTA2 | CALD1 | CNN1 | MYH11 | TAGLN | DES
profile:f64023fa6680d3784c5c	hca:0410_10.3389_fcell.2021.820274_b0973e038f	source:sha256:8219c29db9aa5f3fc8fe16bdc98c16c6214e75c7f918807ae0a0502352b36143	hca	CL:0000057	fibroblast	4	ENSG00000011465 | ENSG00000139329 | ENSG00000143248 | ENSG00000149591	DCN | LUM | RGS5 | TAGLN
profile:8ccb18162a73d2d87a8a	hca:0410_10.3389_fcell.2021.820274_b0973e038f	source:sha256:8219c29db9aa5f3fc8fe16bdc98c16c6214e75c7f918807ae0a0502352b36143	hca	CL:0000066	epithelial cell	3	ENSG00000109205 | ENSG00000171345 | ENSG00000186847	ODAM | KRT19 | KRT14
profile:b574b6fa4b41476cce26	hca:0410_10.3389_fcell.2021.820274_b0973e038f	source:sha256:8219c29db9aa5f3fc8fe16bdc98c16c6214e75c7f918807ae0a0502352b36143	hca	CL:0000084	T cell	3	ENSG00000105374 | ENSG00000167286 | ENSG00000277734	NKG7 | CD3D | TRAC
profile:6596812288b5ab726c21	hca:0410_10.3389_fcell.2021.820274_b0973e038f	source:sha256:8219c29db9aa5f3fc8fe16bdc98c16c6214e75c7f918807ae0a0502352b36143	hca	CL:0000097	mast cell	4	ENSG00000157404 | ENSG00000163751 | ENSG00000172236 | ENSG00000197253	KIT | CPA3 | TPSAB1 | TPSB2
profile:1b5286ee2306cc6231c3	hca:0410_10.3389_fcell.2021.820274_b0973e038f	source:sha256:8219c29db9aa5f3fc8fe16bdc98c16c6214e75c7f918807ae0a0502352b36143	hca	CL:0000115	endothelial cell	3	ENSG00000110799 | ENSG00000179776 | ENSG00000213088	VWF | CDH5 | ACKR1
profile:8eef7adb5600a9b896e2	hca:0410_10.3389_fcell.2021.820274_b0973e038f	source:sha256:8219c29db9aa5f3fc8fe16bdc98c16c6214e75c7f918807ae0a0502352b36143	hca	CL:0000137	osteocyte	3	ENSG00000108821 | ENSG00000127083 | ENSG00000164761	COL1A1 | OMD | TNFRSF11B
profile:510c4920a69312e66cce	hca:0410_10.3389_fcell.2021.820274_b0973e038f	source:sha256:8219c29db9aa5f3fc8fe16bdc98c16c6214e75c7f918807ae0a0502352b36143	hca	CL:0000192	smooth muscle cell	5	ENSG00000107796 | ENSG00000133392 | ENSG00000149591 | ENSG00000163017 | ENSG00000175084	ACTA2 | MYH11 | TAGLN | ACTG2 | DES
profile:e71c5378e055d941c551	hca:0410_10.3389_fcell.2021.820274_b0973e038f	source:sha256:8219c29db9aa5f3fc8fe16bdc98c16c6214e75c7f918807ae0a0502352b36143	hca	CL:0000236	B cell	3	ENSG00000105369 | ENSG00000139193 | ENSG00000177455	CD79A | CD27 | CD19
profile:b85f7404c96a0a207387	hca:0414_10.1186_s13059-020-02210-0_30c1533a3e	source:sha256:d324fd8e56f20621674261fbb6137dab9a50b88c8ddc70f9623d920019af879e	hca	CL:0000057	fibroblast	5	ENSG00000011465 | ENSG00000087245 | ENSG00000145423 | ENSG00000163520 | ENSG00000197614	DCN | MMP2 | SFRP2 | FBLN2 | MFAP5
profile:4b7307a8f298a01951ef	hca:0414_10.1186_s13059-020-02210-0_30c1533a3e	source:sha256:d324fd8e56f20621674261fbb6137dab9a50b88c8ddc70f9623d920019af879e	hca	CL:0000192	smooth muscle cell	5	ENSG00000065534 | ENSG00000081189 | ENSG00000105974 | ENSG00000107796 | ENSG00000133392	MYLK | MEF2C | CAV1 | ACTA2 | MYH11
profile:af2447d80d32d277205f	hca:0414_10.1186_s13059-020-02210-0_30c1533a3e	source:sha256:d324fd8e56f20621674261fbb6137dab9a50b88c8ddc70f9623d920019af879e	hca	CL:0000235	macrophage	3	ENSG00000155659 | ENSG00000159189 | ENSG00000173369	VSIG4 | C1QC | C1QB
profile:9b93c1e49f360bfbeb14	hca:0415_10.1038_s41467-020-20358-y_582bbd075a	source:sha256:e94f0292230670aa8048ab3099f9112e21fa1cec88ad245af117825e65ee3a89	hca	CL:0000192	smooth muscle cell	3	ENSG00000149591 | ENSG00000198523 | ENSG00000205362	TAGLN | PLN | MT1A
profile:4e4cc862543bed94e083	hca:0418_10.1038_s42003-020-0922-4_8904851286	source:sha256:8220d4661db673a047e5942e05ac29180bd468aeba41d31d5c1ea3fa2bb8ab36	hca	CL:0000057	fibroblast	5	ENSG00000011465 | ENSG00000026025 | ENSG00000134853 | ENSG00000139329 | ENSG00000164692	DCN | VIM | PDGFRA | LUM | COL1A2
profile:383ba2c5b4c38bfb278b	hca:0418_10.1038_s42003-020-0922-4_8904851286	source:sha256:8220d4661db673a047e5942e05ac29180bd468aeba41d31d5c1ea3fa2bb8ab36	hca	CL:0000084	T cell	4	ENSG00000160654 | ENSG00000167286 | ENSG00000182866 | ENSG00000198851	CD3G | CD3D | LCK | CD3E
profile:688580db9fffff083c0d	hca:0418_10.1038_s42003-020-0922-4_8904851286	source:sha256:8220d4661db673a047e5942e05ac29180bd468aeba41d31d5c1ea3fa2bb8ab36	hca	CL:0000148	melanocyte	4	ENSG00000080166 | ENSG00000107165 | ENSG00000120215 | ENSG00000185664	DCT | TYRP1 | MLANA | PMEL
profile:3b1ebea1a96934c15c16	hca:0418_10.1038_s42003-020-0922-4_8904851286	source:sha256:8220d4661db673a047e5942e05ac29180bd468aeba41d31d5c1ea3fa2bb8ab36	hca	CL:0000232	erythrocyte	3	ENSG00000188536 | ENSG00000206172 | ENSG00000244734	HBA2 | HBA1 | HBB
profile:ab39ba42197e7c0985e2	hca:0418_10.1038_s42003-020-0922-4_8904851286	source:sha256:8220d4661db673a047e5942e05ac29180bd468aeba41d31d5c1ea3fa2bb8ab36	hca	CL:0000669	pericyte	3	ENSG00000107796 | ENSG00000113721 | ENSG00000143248	ACTA2 | PDGFRB | RGS5
profile:f47d10cb0580347174ba	hca:0418_10.1038_s42003-020-0922-4_8904851286	source:sha256:8220d4661db673a047e5942e05ac29180bd468aeba41d31d5c1ea3fa2bb8ab36	hca	CL:1000428	epidermal stem cell	5	ENSG00000073282 | ENSG00000091409 | ENSG00000150093 | ENSG00000186081 | ENSG00000186847	TP63 | ITGA6 | ITGB1 | KRT5 | KRT14
profile:3ac455d746cf3008495c	hca:0419_10.1038_s41588-021-00806-1_d66603cd99	source:sha256:072c6e3474ac3160c0be7567f234250905d6be173c89b7a80c8dc4ca3c8518c4	hca	CL:0000031	neuroblast	12	ENSG00000008196 | ENSG00000016082 | ENSG00000104435 | ENSG00000104722 | ENSG00000107485 | ENSG00000110092 | ENSG00000122585 | ENSG00000135406 | ENSG00000171094 | ENSG00000176887 | ENSG00000185666 | ENSG00000198400	TFAP2B | ISL1 | STMN2 | NEFM | GATA3 | CCND1 | NPY | PRPH | ALK | SOX11 | SYN3 | NTRK1
profile:881756834c05d47a62e5	hca:0419_10.1038_s41588-021-00806-1_d66603cd99	source:sha256:072c6e3474ac3160c0be7567f234250905d6be173c89b7a80c8dc4ca3c8518c4	hca	CL:0002375	Schwann cell precursor	4	ENSG00000065361 | ENSG00000071991 | ENSG00000100146 | ENSG00000123560	ERBB3 | CDH19 | SOX10 | PLP1
profile:07f1538cb7607efb63e6	hca:0419_10.1038_s41588-021-00806-1_d66603cd99	source:sha256:072c6e3474ac3160c0be7567f234250905d6be173c89b7a80c8dc4ca3c8518c4	hca	CL:1000426	adrenal chromaffin cell	4	ENSG00000100604 | ENSG00000123454 | ENSG00000132437 | ENSG00000180176	CHGA | DBH | DDC | TH
profile:50781eb338c8def47188	hca:0420_10.1111_cas.15979_052ebae233	source:sha256:209d6444902bcb6175227b4a817f1774440f72c84898957413d109b8464559aa	hca	CL:0000235	macrophage	3	ENSG00000129226 | ENSG00000170458 | ENSG00000203747	CD68 | CD14 | FCGR3A
profile:a6027db8ffd465fbbb7a	hca:0420_10.1111_cas.15979_052ebae233	source:sha256:209d6444902bcb6175227b4a817f1774440f72c84898957413d109b8464559aa	hca	CL:0000786	plasma B cell	11	ENSG00000004468 | ENSG00000008517 | ENSG00000115523 | ENSG00000132465 | ENSG00000139193 | ENSG00000168685 | ENSG00000211592 | ENSG00000211677 | ENSG00000211679 | ENSG00000211893 | ENSG00000271503	CD38 | IL32 | GNLY | JCHAIN | CD27 | IL7R | IGKC | IGLC2 | IGLC3 | IGHG2 | CCL5
profile:66c3c124aea6062d8f17	hca:0420_10.1111_cas.15979_052ebae233	source:sha256:209d6444902bcb6175227b4a817f1774440f72c84898957413d109b8464559aa	hca	CL:0000787	memory B cell	3	ENSG00000139193 | ENSG00000156738 | ENSG00000177455	CD27 | MS4A1 | CD19
profile:7b9d6a2f3cbe20944bd2	hca:0420_10.1111_cas.15979_052ebae233	source:sha256:209d6444902bcb6175227b4a817f1774440f72c84898957413d109b8464559aa	hca	CL:0020031	exhausted CD8-positive T cell	11	ENSG00000089692 | ENSG00000100453 | ENSG00000105374 | ENSG00000113088 | ENSG00000135077 | ENSG00000145649 | ENSG00000163599 | ENSG00000180644 | ENSG00000181847 | ENSG00000188389 | ENSG00000204381	LAG3 | GZMB | NKG7 | GZMK | HAVCR2 | GZMA | CTLA4 | PRF1 | TIGIT | PDCD1 | LAYN
profile:e57929aa4d4b08477616	hca:0421_10.1101_2022.02.14.480397_c10e165496	title:single cell transcriptomic and proteomic analysis of parkinson s disease brains	hca	CL:0000115	endothelial cell	9	ENSG00000000971 | ENSG00000003436 | ENSG00000069122 | ENSG00000115414 | ENSG00000135046 | ENSG00000164330 | ENSG00000164692 | ENSG00000168497 | ENSG00000184113	CFH | TFPI | ADGRF5 | FN1 | ANXA1 | EBF1 | COL1A2 | CAVIN2 | CLDN5
profile:6fc4c78cb4401bc2ffc1	hca:0421_10.1101_2022.02.14.480397_c10e165496	title:single cell transcriptomic and proteomic analysis of parkinson s disease brains	hca	CL:0000127	astrocyte	5	ENSG00000131095 | ENSG00000135744 | ENSG00000141469 | ENSG00000171885 | ENSG00000198838	GFAP | AGT | SLC14A1 | AQP4 | RYR3
profile:fba389e282af18e73db5	hca:0421_10.1101_2022.02.14.480397_c10e165496	title:single cell transcriptomic and proteomic analysis of parkinson s disease brains	hca	CL:0000128	oligodendrocyte	6	ENSG00000011426 | ENSG00000123560 | ENSG00000136541 | ENSG00000147488 | ENSG00000173786 | ENSG00000197971	ANLN | PLP1 | ERMN | ST18 | CNP | MBP
profile:0e78091ccd8e23152628	hca:0421_10.1101_2022.02.14.480397_c10e165496	title:single cell transcriptomic and proteomic analysis of parkinson s disease brains	hca	CL:0002453	oligodendrocyte precursor cell	4	ENSG00000116147 | ENSG00000134853 | ENSG00000157890 | ENSG00000187416	TNR | PDGFRA | MEGF11 | LHFPL3
profile:a929d7a0305097ea2433	hca:0422_10.1038_s41591-020-1040-z_d966e12866	source:sha256:a6b6734996c2d89cb43e892e4f21f722413ac706de8b256f87679a5d1e58a3ce	hca	CL:0000067	ciliated epithelial cell	4	ENSG00000124237 | ENSG00000128536 | ENSG00000183644 | ENSG00000186973	C20orf85 | CDHR3 | C11orf88 | FAM183A
profile:a38316c02c4450329d52	hca:0422_10.1038_s41591-020-1040-z_d966e12866	source:sha256:a6b6734996c2d89cb43e892e4f21f722413ac706de8b256f87679a5d1e58a3ce	hca	CL:0000192	smooth muscle cell	3	ENSG00000076706 | ENSG00000099994 | ENSG00000113721	MCAM | SUSD2 | PDGFRB
profile:8e59714a20f05a386505	hca:0422_10.1038_s41591-020-1040-z_d966e12866	source:sha256:a6b6734996c2d89cb43e892e4f21f722413ac706de8b256f87679a5d1e58a3ce	hca	CL:0000542	lymphocyte	3	ENSG00000110848 | ENSG00000149294 | ENSG00000213949	CD69 | NCAM1 | ITGA1
profile:b616ad016b9a33acd004	hca:0423_10.1038_s41467-019-12780-8_0da964452a	source:sha256:f3fe9a19625cdb49340c39fc3a840ef6caf9a459df2f5362ce747dd6a3648da7	hca	CL:0000745	horizontal cell	3	ENSG00000119547 | ENSG00000169856 | ENSG00000273706	ONECUT2 | ONECUT1 | LHX1
profile:6a37661bef4e8ac5e078	hca:0425_10.1038_s41598-017-05266-4_54c44ec7e0	source:sha256:13c28d7ee7cbd1779b043eb07076c8abce79b6134dcc22cc4572a96332aaadbb	hca	CL:0000169	pancreatic beta cell	20	ENSG00000025039 | ENSG00000075239 | ENSG00000092199 | ENSG00000099194 | ENSG00000100316 | ENSG00000102580 | ENSG00000111897 | ENSG00000114023 | ENSG00000121351 | ENSG00000123836 | ENSG00000127022 | ENSG00000131711 | ENSG00000138796 | ENSG00000152254 | ENSG00000154277 | ENSG00000156976 | ENSG00000166562 | ENSG00000171928 | ENSG00000235823 | ENSG00000254647	RRAGD | ACAT1 | HNRNPC | SCD | RPL3 | DNAJC3 | SERINC1 | FAM162A | IAPP | PFKFB2 | CANX | MAP1B | HADH | G6PC2 | UCHL1 | EIF4A2 | SEC11C | TVP23B | OLMALINC | INS
profile:4a5d07bb9c81cb8470ec	hca:0425_10.1038_s41598-017-05266-4_54c44ec7e0	source:sha256:13c28d7ee7cbd1779b043eb07076c8abce79b6134dcc22cc4572a96332aaadbb	hca	CL:0000171	pancreatic alpha cell	26	ENSG00000004799 | ENSG00000092841 | ENSG00000100387 | ENSG00000106565 | ENSG00000112773 | ENSG00000115263 | ENSG00000117632 | ENSG00000118271 | ENSG00000118985 | ENSG00000120306 | ENSG00000120885 | ENSG00000129116 | ENSG00000132475 | ENSG00000134333 | ENSG00000145321 | ENSG00000163499 | ENSG00000164687 | ENSG00000165092 | ENSG00000165507 | ENSG00000166681 | ENSG00000169903 | ENSG00000173418 | ENSG00000181061 | ENSG00000197249 | ENSG00000204592 | ENSG00000211445	PDK4 | MYL6 | RBX1 | TMEM176B | FAM46A | GCG | STMN1 | TTR | ELL2 | CYSTM1 | CLU | PALLD | H3F3B | LDHA | GC | CRYBA2 | FABP5 | ALDH1A1 | C10orf10 | BEX3 | TM4SF4 | NAA20 | HIGD1A | SERPINA1 | HLA-E | GPX3
profile:74281e69c531f3ca7fb5	hca:0426_10.1038_s41467-019-12464-3_0f8440336d	source:sha256:e8e6469a15eff2b69c84479c31395cc7878591acda90676456fc683f7679be34	hca	CL:0000815	regulatory T cell	5	ENSG00000049768 | ENSG00000134460 | ENSG00000137265 | ENSG00000163599 | ENSG00000186827	FOXP3 | IL2RA | IRF4 | CTLA4 | TNFRSF4
profile:a74c67fb24ce825b1413	hca:0427_10.7150_ijbs.58886_44183be8e8	source:sha256:7d1485cee1e18bac9806c7341d0fbf688b6c39138bc8f1a0563152e64ce16c65	hca	CL:0000115	endothelial cell	3	ENSG00000130300 | ENSG00000152583 | ENSG00000184113	PLVAP | SPARCL1 | CLDN5
profile:7b42937cbb79d8763fe4	hca:0427_10.7150_ijbs.58886_44183be8e8	source:sha256:7d1485cee1e18bac9806c7341d0fbf688b6c39138bc8f1a0563152e64ce16c65	hca	CL:0000622	acinar cell	4	ENSG00000115386 | ENSG00000168928 | ENSG00000172016 | ENSG00000204983	REG1A | CTRB2 | REG3A | PRSS1
profile:124708e5060ba7a5c24d	hca:0427_10.7150_ijbs.58886_44183be8e8	source:sha256:7d1485cee1e18bac9806c7341d0fbf688b6c39138bc8f1a0563152e64ce16c65	hca	CL:0000763	myeloid cell	6	ENSG00000090382 | ENSG00000109861 | ENSG00000124882 | ENSG00000125538 | ENSG00000143226 | ENSG00000276070	LYZ | CTSC | EREG | IL1B | FCGR2A | CCL4L2
profile:bc9d03fd0a49a9bc6861	hca:0428_10.1073_pnas.1914143116_42027a0378	source:sha256:145a4bf9c3b9d826a3fc63f47f7dfb15b28a5b38ff987464d6e5a408ab0d0f0c	hca	CL:0000115	endothelial cell	3	ENSG00000108622 | ENSG00000110799 | ENSG00000174059	ICAM2 | VWF | CD34
profile:0d802b1e9e9e1afe585e	hca:0428_10.1073_pnas.1914143116_42027a0378	source:sha256:145a4bf9c3b9d826a3fc63f47f7dfb15b28a5b38ff987464d6e5a408ab0d0f0c	hca	CL:0000148	melanocyte	4	ENSG00000080166 | ENSG00000107165 | ENSG00000120215 | ENSG00000185664	DCT | TYRP1 | MLANA | PMEL
profile:d7d6f5cbc714f7cebc10	hca:0428_10.1073_pnas.1914143116_42027a0378	source:sha256:145a4bf9c3b9d826a3fc63f47f7dfb15b28a5b38ff987464d6e5a408ab0d0f0c	hca	CL:0002543	venous endothelial cell	5	ENSG00000007908 | ENSG00000138722 | ENSG00000162692 | ENSG00000213088 | ENSG00000274736	SELE | MMRN1 | VCAM1 | ACKR1 | CCL23
profile:f2bd4e9c12e61c51fb6e	hca:0428_10.1073_pnas.1914143116_42027a0378	source:sha256:145a4bf9c3b9d826a3fc63f47f7dfb15b28a5b38ff987464d6e5a408ab0d0f0c	hca	CL:1000413	arterial endothelial cell	5	ENSG00000010319 | ENSG00000163520 | ENSG00000164683 | ENSG00000187513 | ENSG00000265107	SEMA3G | FBLN2 | HEY1 | GJA4 | GJA5
profile:3997ed403e61a1c3a9c7	hca:0430_10.1101_2021.07.06.451312_11ba989c20	title:single cell transcriptomics reveals cell type specific diversification in human heart failure	hca	CL:0000057	fibroblast	9	ENSG00000005187 | ENSG00000011465 | ENSG00000069702 | ENSG00000108691 | ENSG00000133110 | ENSG00000153823 | ENSG00000163710 | ENSG00000189058 | ENSG00000211445	ACSM3 | DCN | TGFBR3 | CCL2 | POSTN | PID1 | PCOLCE2 | APOD | GPX3
profile:c527290b0808aacfce90	hca:0430_10.1101_2021.07.06.451312_11ba989c20	title:single cell transcriptomics reveals cell type specific diversification in human heart failure	hca	CL:0000235	macrophage	9	ENSG00000095970 | ENSG00000109321 | ENSG00000115008 | ENSG00000124882 | ENSG00000125538 | ENSG00000127528 | ENSG00000133800 | ENSG00000232810 | ENSG00000277632	TREM2 | AREG | IL1A | EREG | IL1B | KLF2 | LYVE1 | TNF | CCL3
profile:3bcdbe2fef3481ee0852	hca:0430_10.1101_2021.07.06.451312_11ba989c20	title:single cell transcriptomics reveals cell type specific diversification in human heart failure	hca	CL:0000746	cardiomyocyte	7	ENSG00000106631 | ENSG00000120937 | ENSG00000143632 | ENSG00000150471 | ENSG00000164418 | ENSG00000175206 | ENSG00000197616	MYL7 | NPPB | ACTA1 | ADGRL3 | GRIK2 | NPPA | MYH6
profile:44d96f00d1e2ff2afe94	hca:0431_10.1038_s44161-022-00028-6_b4c8c1227f	source:sha256:34d696c89eefa23d0b0c41432e6783ac645bef711ebdd6de49ff20c4ee991ca6	hca	CL:0000863	inflammatory macrophage	5	ENSG00000125538 | ENSG00000163734 | ENSG00000169429 | ENSG00000275302 | ENSG00000277632	IL1B | CXCL3 | CXCL8 | CCL4 | CCL3
profile:63d3531e5efe2707253a	hca:0431_10.1038_s44161-022-00028-6_b4c8c1227f	source:sha256:34d696c89eefa23d0b0c41432e6783ac645bef711ebdd6de49ff20c4ee991ca6	hca	CL:0000864	tissue-resident macrophage	5	ENSG00000088827 | ENSG00000124491 | ENSG00000133800 | ENSG00000177575 | ENSG00000260314	SIGLEC1 | F13A1 | LYVE1 | CD163 | MRC1
profile:5a5ac236484b49bf8222	hca:0432_10.1172_jci.insight.156341_02dc39adcf	source:sha256:0c45f7d290a54df22858e9b0820b711e8e74a50b56920a66fc13df8e5fd6008d	hca	CL:0000815	regulatory T cell	4	ENSG00000049768 | ENSG00000139193 | ENSG00000163599 | ENSG00000163600	FOXP3 | CD27 | CTLA4 | ICOS
profile:751cbf58555facc09ec7	hca:0433_10.15252_embr.201540946_1830154973	source:sha256:b491783f8f728cb2f5ac63801e3a8d4a3a06651fa3a4c651dc851e14a6b09ce6	hca	CL:0000163	endocrine cell	3	ENSG00000007372 | ENSG00000162992 | ENSG00000185787	PAX6 | NEUROD1 | MORF4L1
profile:b82498aec102301b6f90	hca:0433_10.15252_embr.201540946_1830154973	source:sha256:b491783f8f728cb2f5ac63801e3a8d4a3a06651fa3a4c651dc851e14a6b09ce6	hca	CL:0000622	acinar cell	6	ENSG00000084093 | ENSG00000115386 | ENSG00000168928 | ENSG00000172016 | ENSG00000172023 | ENSG00000275896	REST | REG1A | CTRB2 | REG3A | REG1B | PRSS2
profile:52ca6d656369f7357e6a	hca:0436_10.1016_j.jtos.2020.12.004_24ddeb29a4	source:sha256:b41b16495f8402e015475c3292719e4600544432b83ee8a951dbb7aa1c46e275	hca	CL:0000148	melanocyte	3	ENSG00000077498 | ENSG00000107165 | ENSG00000120215	TYR | TYRP1 | MLANA
profile:f3528abd00fe8dbab1c2	hca:0436_10.1016_j.jtos.2020.12.004_24ddeb29a4	source:sha256:b41b16495f8402e015475c3292719e4600544432b83ee8a951dbb7aa1c46e275	hca	CL:4033093	limbal stem cell	19	ENSG00000004799 | ENSG00000007908 | ENSG00000059804 | ENSG00000078596 | ENSG00000107281 | ENSG00000118777 | ENSG00000122679 | ENSG00000127528 | ENSG00000129538 | ENSG00000133110 | ENSG00000141753 | ENSG00000144668 | ENSG00000156298 | ENSG00000164736 | ENSG00000165507 | ENSG00000166741 | ENSG00000175899 | ENSG00000196628 | ENSG00000249751	PDK4 | SELE | SLC2A3 | ITM2A | NPDC1 | ABCG2 | RAMP3 | KLF2 | RNASE1 | POSTN | IGFBP4 | ITGA9 | TSPAN7 | SOX17 | C10orf10 | NNMT | A2M | TCF4 | ECSCR
profile:dbd36f1c29b2ce0c3ece	hca:0439_10.1038_s41586-019-1404-z_d7516e129c	source:sha256:d45d952bbdd429d6768339da30e8b49e3f5fb39193e7073e0ca4cc2135c1bcd5	hca	CL:0000127	astrocyte	3	ENSG00000026508 | ENSG00000110436 | ENSG00000111783	CD44 | SLC1A2 | RFX4
profile:61b7827cb67a89c12f91	hca:0439_10.1038_s41586-019-1404-z_d7516e129c	source:sha256:d45d952bbdd429d6768339da30e8b49e3f5fb39193e7073e0ca4cc2135c1bcd5	hca	CL:0002629	reactive microglia	5	ENSG00000019582 | ENSG00000038945 | ENSG00000087086 | ENSG00000129226 | ENSG00000159216	CD74 | MSR1 | FTL | CD68 | RUNX1
profile:1603f3289ecf0f2c3640	hca:0441_10.1038_s41593-020-0621-y_a3edefca60	source:sha256:05163c0e38a0678e6caf52736365d58400630fb82dc791d135b07dc8aebf7e83	hca	CL:0000127	astrocyte	9	ENSG00000026025 | ENSG00000125398 | ENSG00000131095 | ENSG00000135821 | ENSG00000144908 | ENSG00000152661 | ENSG00000165092 | ENSG00000165795 | ENSG00000171885	VIM | SOX9 | GFAP | GLUL | ALDH1L1 | GJA1 | ALDH1A1 | NDRG2 | AQP4
profile:7eed7eb46c11328a58bf	hca:0441_10.1038_s41593-020-0621-y_a3edefca60	source:sha256:05163c0e38a0678e6caf52736365d58400630fb82dc791d135b07dc8aebf7e83	hca	CL:0000128	oligodendrocyte	5	ENSG00000105695 | ENSG00000123560 | ENSG00000168314 | ENSG00000197971 | ENSG00000204655	MAG | PLP1 | MOBP | MBP | MOG
profile:a1a991e7f21b6cd3cfb7	hca:0441_10.1038_s41593-020-0621-y_a3edefca60	source:sha256:05163c0e38a0678e6caf52736365d58400630fb82dc791d135b07dc8aebf7e83	hca	CL:0000540	neuron	3	ENSG00000104435 | ENSG00000132639 | ENSG00000167281	STMN2 | SNAP25 | RBFOX3
profile:ae9510f44659aad831b8	hca:0441_10.1038_s41593-020-0621-y_a3edefca60	source:sha256:05163c0e38a0678e6caf52736365d58400630fb82dc791d135b07dc8aebf7e83	hca	CL:0002453	oligodendrocyte precursor cell	6	ENSG00000100146 | ENSG00000107317 | ENSG00000134853 | ENSG00000150275 | ENSG00000184221 | ENSG00000205927	SOX10 | PTGDS | PDGFRA | PCDH15 | OLIG1 | OLIG2
profile:361b9687706fd24cca71	hca:0442_10.1038_s41591-024-03011-9_e42f5ec07c	source:sha256:b9464a1c875b2db94a9aa7af7b1668c2f9b92c49a0c7eaa1884ebabc379f70d1	hca	CL:0000057	fibroblast	3	ENSG00000079102 | ENSG00000145147 | ENSG00000196569	RUNX1T1 | SLIT2 | LAMA2
profile:8969b9b3870e054d1f8e	hca:0442_10.1038_s41591-024-03011-9_e42f5ec07c	source:sha256:b9464a1c875b2db94a9aa7af7b1668c2f9b92c49a0c7eaa1884ebabc379f70d1	hca	CL:0000084	T cell	5	ENSG00000075884 | ENSG00000081237 | ENSG00000141293 | ENSG00000153283 | ENSG00000172673	ARHGAP15 | PTPRC | SKAP1 | CD96 | THEMIS
