profile_id	paper_key	article_key	collection	target_key	target_label	marker_count	gene_curies	gene_symbols
profile:dd76b4f9c25a076a5da3	hca:0021_10.1038_s41586-023-06806-x_7900919dd3	source:sha256:7a67e6f4a8ef598fbfe79d2a40779536f836cf1d3a21b0208ca2672af4f8e96c	hca	osteochondral progenitor	osteochondral progenitor	1	ENSG00000139219	COL2A1
profile:1e2a194596df0e0ceab1	hca:0021_10.1038_s41586-023-06806-x_7900919dd3	source:sha256:7a67e6f4a8ef598fbfe79d2a40779536f836cf1d3a21b0208ca2672af4f8e96c	hca	proliferating chondrocyte	proliferating chondrocyte	2	ENSG00000163501 | ENSG00000165623	IHH | UCMA
profile:aaa94e87108610d17d16	hca:0021_10.1038_s41586-023-06806-x_7900919dd3	source:sha256:7a67e6f4a8ef598fbfe79d2a40779536f836cf1d3a21b0208ca2672af4f8e96c	hca	tendon progenitor	tendon progenitor	1	ENSG00000000005	TNMD
profile:07dda6c02100d9f47cef	hca:0026_10.1038_s41586-020-2922-4_1612ece6e2	source:sha256:24c2ba96ffe7a9bc1b5233dc6ac422511c4049cab82f77e4ac186bae4420a474	hca	differentiating basal cell	differentiating basal cell	1	ENSG00000186081	KRT5
profile:5bbdd8d5e9a67b1e01a9	hca:0030_10.1016_j.jcmgh.2022.02.007_2ccf593bb9	source:sha256:7d65967eea682805f02206ecdda8ff3fb33ed8dfaffa07c1c0216a32b7a8ab39	hca	tuft cell	tuft cell	1	ENSG00000133083	DCLK1
profile:608b16bf04a78eab314a	hca:0032_10.15252_msb.20209682_ea064ade0e	source:sha256:b7ad81af992aabb0f02686afa8ccae35d3d985f578cf66051f3cff2c0dee901d	hca	pericyte	pericyte	2	ENSG00000166825 | ENSG00000175084	ANPEP | DES
profile:0c1e79d5f8372f30325d	hca:0033_10.26508_lsa.202000744_340b92b825	source:sha256:6c7ec191a213021920547f465bac7c58c025aa0d05b0dcfb6ef5d27e2a142e39	hca	principal cell	principal cell	1	ENSG00000001626	CFTR
profile:6a82b9664715321af76d	hca:0035_10.1101_2021.03.02.433590_8f70c6deeb	title:a single cell atlas of breast cancer cell lines to study tumour heterogeneity and drug response	hca	non tumorigenic mcf12a cell	non-tumorigenic MCF12A cell	3	ENSG00000082175 | ENSG00000091831 | ENSG00000141736	PGR | ESR1 | HER2
profile:0a9168d9c43b2996e566	hca:0039_10.1016_j.isci.2021.102405_1f6d3fbc60	source:sha256:256dc6a51624ef13db02e579f09ffd146aa3f2b5d4c7d02f1c0bef8dd0df25b6	hca	ccl2 positive mesenchymal stem cell	CCL2-positive mesenchymal stem cell	1	ENSG00000133392	MYH11
profile:c95e75e0cc99bcd5e3eb	hca:0039_10.1016_j.isci.2021.102405_1f6d3fbc60	source:sha256:256dc6a51624ef13db02e579f09ffd146aa3f2b5d4c7d02f1c0bef8dd0df25b6	hca	fibroblast	fibroblast	1	ENSG00000162998	FRZB
profile:acbaf6f0b24fd8c376c7	hca:0040_10.1016_j.xcrm.2021.100219_d37660c408	source:sha256:0d5729b7c5fce1beb900962ea84b57eebe6cbf0946968cf5ed62b1dfeaa1c8e6	hca	basal stem cell	basal/stem cell	1	ENSG00000119888	EPCAM
profile:1e44f2b0f8eea3e4d9d8	hca:0040_10.1016_j.xcrm.2021.100219_d37660c408	source:sha256:0d5729b7c5fce1beb900962ea84b57eebe6cbf0946968cf5ed62b1dfeaa1c8e6	hca	luminal progenitor cluster n0	luminal progenitor cluster N0	2	ENSG00000091409 | ENSG00000119888	ITGA6 | EPCAM
profile:1d4df64a0adb6484002e	hca:0040_10.1016_j.xcrm.2021.100219_d37660c408	source:sha256:0d5729b7c5fce1beb900962ea84b57eebe6cbf0946968cf5ed62b1dfeaa1c8e6	hca	mature luminal cell	mature luminal cell	1	ENSG00000091409	ITGA6
profile:e1eda07811b7165f446d	hca:0040_10.1016_j.xcrm.2021.100219_d37660c408	source:sha256:0d5729b7c5fce1beb900962ea84b57eebe6cbf0946968cf5ed62b1dfeaa1c8e6	hca	mature luminal cluster n12	mature luminal cluster N12	3	ENSG00000107485 | ENSG00000129514 | ENSG00000135111	GATA3 | FOXA1 | TBX3
profile:f103d028849ce0fae7f1	hca:0040_10.1016_j.xcrm.2021.100219_d37660c408	source:sha256:0d5729b7c5fce1beb900962ea84b57eebe6cbf0946968cf5ed62b1dfeaa1c8e6	hca	mature luminal cluster n17	mature luminal cluster N17	3	ENSG00000107485 | ENSG00000129514 | ENSG00000135111	GATA3 | FOXA1 | TBX3
profile:4bc985f288a639985d3f	hca:0040_10.1016_j.xcrm.2021.100219_d37660c408	source:sha256:0d5729b7c5fce1beb900962ea84b57eebe6cbf0946968cf5ed62b1dfeaa1c8e6	hca	mature luminal cluster n2	mature luminal cluster N2	2	ENSG00000091409 | ENSG00000119888	ITGA6 | EPCAM
profile:bcac53b43dbc265c3f8c	hca:0045_10.15252_embj.2018100811_a99bb4a451	source:sha256:88693ce2ddc4872f1cc8b9970cbcfbe4141df0cb749c097b6a9f5246dd703d86	hca	müller glia	Müller glia	2	ENSG00000131095 | ENSG00000160307	GFAP | S100B
profile:c52f9dbf0d219fb42976	hca:0046_10.1007_s00018-022-04559-w_6919bd92ba	source:sha256:fe18651497a1f6ee801a8cf5c2ba2b219c1c54bbd42d4c82ce38c96670f7b494	hca	endothelial cell	endothelial cell	2	ENSG00000117707 | ENSG00000133800	PROX1 | LYVE1
profile:f156bc0547ad3e46c59d	hca:0047_10.15252_embj.2020107333_a4d0f57474	source:sha256:6ee9b1baaaa1341efb058692d9997a38bc7cc64ee5f79a218f21447e509efdbd	hca	basal cell	basal cell	1	ENSG00000119888	EPCAM
profile:8ba13def44ac9846b772	hca:0047_10.15252_embj.2020107333_a4d0f57474	source:sha256:6ee9b1baaaa1341efb058692d9997a38bc7cc64ee5f79a218f21447e509efdbd	hca	mature luminal cell	mature luminal cell	1	ENSG00000091409	ITGA6
profile:981811f17f5230754b19	hca:0048_10.1038_s41588-022-01243-4_ae2af85553	source:sha256:b6a3179849b9c62d0ab7a5e644f9a823af34a0960e2782d94e9632f4a68677c4	hca	immune recruiting venous perivascular cell	immune recruiting venous perivascular cell	1	ENSG00000173546	CSPG4
profile:2848c617843d6483c00d	hca:0048_10.1038_s41588-022-01243-4_ae2af85553	source:sha256:b6a3179849b9c62d0ab7a5e644f9a823af34a0960e2782d94e9632f4a68677c4	hca	myoepithelial cell	myoepithelial cell	1	ENSG00000175084	DES
profile:57b646d151d83c552dbb	hca:0050_10.1073_pnas.1507125112_495172b774	source:sha256:dc9954d07f1e8be99768031f8d2e676c5c5f6e33b073b60c097a66c484dbceaf	hca	fetal neuronal cell	fetal neuronal cell	4	ENSG00000164307 | ENSG00000204525 | ENSG00000206503 | ENSG00000231925	ERAP1 | HLA-C | HLA-A | TAPBP
profile:36f97ffbdca305bc2481	hca:0050_10.1073_pnas.1507125112_495172b774	source:sha256:dc9954d07f1e8be99768031f8d2e676c5c5f6e33b073b60c097a66c484dbceaf	hca	parvalbumin expressing interneuron	parvalbumin-expressing interneuron	2	ENSG00000172137 | ENSG00000187094	CALB2 | CCK
profile:2cd8a5908e7e5e677fca	hca:0050_10.1073_pnas.1507125112_495172b774	source:sha256:dc9954d07f1e8be99768031f8d2e676c5c5f6e33b073b60c097a66c484dbceaf	hca	quiescent subplate fetal neuron	quiescent subplate fetal neuron	1	ENSG00000148773	MKI67
profile:16c813828c13edd1c387	hca:0051_10.1038_s41588-024-01990-6_8eb62f3200	source:sha256:248af1f032b44c7838dcdd9b23d3f0f150c4c07d2d3445389bfa10abb7ef75b7	hca	astro_l1 6_fgfr3_slc14a1	Astro_L1-6_FGFR3_SLC14A1	1	ENSG00000123836	PFKFB2
profile:d2fd8c8af5516f5dd249	hca:0057_10.1038_s41586-019-0903-2_059a54df94	source:sha256:b24b306ca0ad710ea36d97d72c59be9c3143bcdd1884734b5d6abf8de49f4ba6	hca	oligodendrocyte precursor cell	oligodendrocyte precursor cell	1	ENSG00000115310	RTN4
profile:a32924b18bd16989f3fc	hca:0058_10.1016_j.immuni.2024.01.006_4c90d18ac6	source:sha256:a1a7123239ce445c18905cf0991fc389e61edf3b74240ec7d8b0b1cd00d09ba5	hca	natural killer cell precursor	natural killer cell precursor	1	ENSG00000203747	FCGR3A
profile:d458209aeab4ca823de2	hca:0058_10.1016_j.immuni.2024.01.006_4c90d18ac6	source:sha256:a1a7123239ce445c18905cf0991fc389e61edf3b74240ec7d8b0b1cd00d09ba5	hca	t follicular helper t b border cell	T follicular helper T:B border cell	1	ENSG00000126353	CCR7
profile:dac306c19461e3b1d341	hca:0058_10.1016_j.immuni.2024.01.006_4c90d18ac6	source:sha256:a1a7123239ce445c18905cf0991fc389e61edf3b74240ec7d8b0b1cd00d09ba5	hca	t follicular regulatory cell	T follicular regulatory cell	3	ENSG00000049768 | ENSG00000057657 | ENSG00000134460	FOXP3 | PRDM1 | IL2RA
profile:ec271a052435aacdef71	hca:0059_10.1080_22221751.2020.1826361_4a743eba8f	source:sha256:4a43892b6e2f32fd509b1be5c5f34ab14b4fa32183758cdb3d025ea22076e542	hca	cd4 positive t cell	CD4-positive T cell	1	ENSG00000153563	CD8A
profile:9113a46478d4ac052313	hca:0059_10.1080_22221751.2020.1826361_4a743eba8f	source:sha256:4a43892b6e2f32fd509b1be5c5f34ab14b4fa32183758cdb3d025ea22076e542	hca	effector memory cd4 positive t cell	effector memory CD4-positive T cell	2	ENSG00000126353 | ENSG00000153563	CCR7 | CD8A
profile:ade150cfefe27fd37e64	hca:0059_10.1080_22221751.2020.1826361_4a743eba8f	source:sha256:4a43892b6e2f32fd509b1be5c5f34ab14b4fa32183758cdb3d025ea22076e542	hca	effector memory cd8 positive t cell	effector memory CD8-positive T cell	2	ENSG00000126353 | ENSG00000168685	CCR7 | IL7R
profile:336d41fb32a146f7d0f5	hca:0059_10.1080_22221751.2020.1826361_4a743eba8f	source:sha256:4a43892b6e2f32fd509b1be5c5f34ab14b4fa32183758cdb3d025ea22076e542	hca	exhausted cd8 positive t cell	exhausted CD8-positive T cell	5	ENSG00000100453 | ENSG00000115523 | ENSG00000125347 | ENSG00000150093 | ENSG00000180644	GZMB | GNLY | IRF1 | ITGB1 | PRF1
profile:1393e4c644dfba92ce3e	hca:0059_10.1080_22221751.2020.1826361_4a743eba8f	source:sha256:4a43892b6e2f32fd509b1be5c5f34ab14b4fa32183758cdb3d025ea22076e542	hca	natural killer cell	natural killer cell	3	ENSG00000153563 | ENSG00000167286 | ENSG00000168685	CD8A | CD3D | IL7R
profile:d04ef4b67818ae11ed54	hca:0059_10.1080_22221751.2020.1826361_4a743eba8f	source:sha256:4a43892b6e2f32fd509b1be5c5f34ab14b4fa32183758cdb3d025ea22076e542	hca	naïve cd4 positive t cell	naïve CD4-positive T cell	1	ENSG00000153563	CD8A
profile:67e4c432a81cbf0a2e82	hca:0059_10.1080_22221751.2020.1826361_4a743eba8f	source:sha256:4a43892b6e2f32fd509b1be5c5f34ab14b4fa32183758cdb3d025ea22076e542	hca	plasmacytoid dendritic cell	plasmacytoid dendritic cell	1	ENSG00000090382	LYZ
profile:bb8795a5a587bcf09435	hca:0059_10.1080_22221751.2020.1826361_4a743eba8f	source:sha256:4a43892b6e2f32fd509b1be5c5f34ab14b4fa32183758cdb3d025ea22076e542	hca	precursor memory cd4 positive t cell	precursor memory CD4-positive T cell	5	ENSG00000105374 | ENSG00000126353 | ENSG00000145649 | ENSG00000153563 | ENSG00000160791	NKG7 | CCR7 | GZMA | CD8A | CCR5
profile:930e3238e63a829ba71b	hca:0061_10.1038_s41467-023-36983-2_7d240f9eb9	source:sha256:dcba3c2890fb5d2cb31ef08c8fa37d595e0ee3985326dd09f03bb0fabc3ebc3d	hca	fibroblast and adipogenic progenitor subtype sfc03	fibroblast and adipogenic progenitor subtype sfC03	3	ENSG00000113721 | ENSG00000134853 | ENSG00000174059	PDGFRB | PDGFRA | CD34
profile:45c6769be507e73f8dbc	hca:0062_10.1038_s41588-024-01873-w_27bb519849	source:sha256:1d0d9c11c2126086e910c14bd6143a6c0e015d7b3c921d827e70c22ce29145ae	hca	late decidualized stromal cell	late decidualized stromal cell	2	ENSG00000082175 | ENSG00000091831	PGR | ESR1
profile:611821df56f8fc58d5f1	hca:0062_10.1038_s41588-024-01873-w_27bb519849	source:sha256:1d0d9c11c2126086e910c14bd6143a6c0e015d7b3c921d827e70c22ce29145ae	hca	mid decidualized stromal cell	mid decidualized stromal cell	2	ENSG00000082175 | ENSG00000091831	PGR | ESR1
profile:b998006941cab60f4576	hca:0062_10.1038_s41588-024-01873-w_27bb519849	source:sha256:1d0d9c11c2126086e910c14bd6143a6c0e015d7b3c921d827e70c22ce29145ae	hca	sox9 functionalis epithelial population	SOX9 functionalis epithelial population	1	ENSG00000168646	AXIN2
profile:3dcc73de20f302bcb9ff	hca:0063_10.1016_j.cell.2021.04.028_f5e4882de7	source:sha256:3feb626e52087892831870dffd1a9b47adb8edbcfbab0b644466d93b47cdcf6e	hca	sfrp2 positive mesenchymal cell	SFRP2-positive mesenchymal cell	1	ENSG00000119919	NKX2-3
profile:5df0ea0857f94b2b353b	hca:0065_10.1101_2020.12.03.20242412_aa08d1f424	source:sha256:64ac023c6811bf802412e6a2e338367891a8c0c3ab6e9b5adc4fe2c6aa3d775d	hca	macrophage 2	macrophage-2	1	ENSG00000122641	INHBA
profile:c0b7accf1a6be03bd0c9	hca:0069_10.1038_s41467-021-23355-x_92232969b4	source:sha256:5543badcd2822d58f9203c282f58866922a68a9861c5d225f15bb66a08eaa1b0	hca	activated switched memory b cell	activated switched memory B cell	2	ENSG00000004468 | ENSG00000117322	CD38 | CR2
profile:b47ecd40d64374dcbaf6	hca:0069_10.1038_s41467-021-23355-x_92232969b4	source:sha256:5543badcd2822d58f9203c282f58866922a68a9861c5d225f15bb66a08eaa1b0	hca	igg negative switched memory b cell	IgG negative switched memory B cell	1	ENSG00000004468	CD38
profile:3cb36e6f2f384d7be443	hca:0069_10.1038_s41467-021-23355-x_92232969b4	source:sha256:5543badcd2822d58f9203c282f58866922a68a9861c5d225f15bb66a08eaa1b0	hca	igg positive switched memory b cell	IgG positive switched memory B cell	1	ENSG00000004468	CD38
profile:0dfe47ba4c90680003b2	hca:0069_10.1038_s41467-021-23355-x_92232969b4	source:sha256:5543badcd2822d58f9203c282f58866922a68a9861c5d225f15bb66a08eaa1b0	hca	naïve b cell	naïve B cell	2	ENSG00000004468 | ENSG00000139193	CD38 | CD27
profile:e7e593ae0cd497e5bdca	hca:0069_10.1038_s41467-021-23355-x_92232969b4	source:sha256:5543badcd2822d58f9203c282f58866922a68a9861c5d225f15bb66a08eaa1b0	hca	tissue like memory b cell	tissue-like memory B cell	3	ENSG00000004468 | ENSG00000117322 | ENSG00000139193	CD38 | CR2 | CD27
profile:8e812b5639e7adc39a76	hca:0071_10.1038_s41586-021-03929-x_6a378f8954	source:sha256:d621c61ff669d14d9a07c37410a82ac7c983528a0c66fa1cddbbeba37d56032d	hca	haematopoietic stem cell multipotent progenitor	haematopoietic stem cell/multipotent progenitor	2	ENSG00000066336 | ENSG00000151702	SPI1 | FLI1
profile:649c82ff17c246acc86b	hca:0071_10.1038_s41586-021-03929-x_6a378f8954	source:sha256:d621c61ff669d14d9a07c37410a82ac7c983528a0c66fa1cddbbeba37d56032d	hca	megakaryocyte cell	megakaryocyte cell	1	ENSG00000151702	FLI1
profile:213d397b793911e889b3	hca:0071_10.1038_s41586-021-03929-x_6a378f8954	source:sha256:d621c61ff669d14d9a07c37410a82ac7c983528a0c66fa1cddbbeba37d56032d	hca	megakaryocyte erythroid mast cell progenitor	megakaryocyte-erythroid-mast cell progenitor	2	ENSG00000066336 | ENSG00000151702	SPI1 | FLI1
profile:f26345dc4a47bf5fbcfb	hca:0072_10.1038_s41591-018-0269-2_c51f595930	source:sha256:e6cc1326b81a6518f5bf857eed4bb35d889788b0648bd222f5f3d651bb8c84b2	hca	aberrant plasma cell	aberrant plasma cell	6	ENSG00000004468 | ENSG00000081237 | ENSG00000110651 | ENSG00000139193 | ENSG00000169442 | ENSG00000177455	CD38 | PTPRC | CD81 | CD27 | CD52 | CD19
profile:a5b77374f1ee3ea2fefb	hca:0072_10.1038_s41591-018-0269-2_c51f595930	source:sha256:e6cc1326b81a6518f5bf857eed4bb35d889788b0648bd222f5f3d651bb8c84b2	hca	circulating tumor cell	circulating tumor cell	1	ENSG00000169442	CD52
profile:cf324261f6f5e67201ce	hca:0072_10.1038_s41591-018-0269-2_c51f595930	source:sha256:e6cc1326b81a6518f5bf857eed4bb35d889788b0648bd222f5f3d651bb8c84b2	hca	long lived plasma cell	long-lived plasma cell	1	ENSG00000177455	CD19
profile:49a5b9be057987d3cc10	hca:0073_10.1016_j.isci.2021.102482_6ff6d432ab	source:sha256:97f3a6b58280454e343beaa95a06a54dd988cb5d8a4a1146ac97ca88a598ccde	hca	plasmablast cluster 0 1	plasmablast cluster 0/1	1	ENSG00000137265	IRF4
profile:7d45999727845acb3b98	hca:0074_10.3389_fimmu.2022.846281_c0060ff2e9	source:sha256:7893d75733b03fa8f1b576d37be1922dadd7a9ccd62dd25edb5ad347a910eff7	hca	cortical thymic epithelial cell	cortical thymic epithelial cell	1	ENSG00000119888	EPCAM
profile:894c1537a6dd63fbbe27	hca:0075_10.1126_scitranslmed.abm1375_6de08b3db5	source:sha256:19c7cde1bc4360c4f2a0d88645e94d6636b4ab3ad95ea55cd3d101295a044269	hca	cytomegalovirus adaptive natural killer cell	cytomegalovirus-adaptive natural killer cell	4	ENSG00000109906 | ENSG00000158869 | ENSG00000165025 | ENSG00000198574	ZBTB16 | FCER1G | SYK | SH2D1B
profile:76cf2d2b12f50da6f6c6	hca:0075_10.1126_scitranslmed.abm1375_6de08b3db5	source:sha256:19c7cde1bc4360c4f2a0d88645e94d6636b4ab3ad95ea55cd3d101295a044269	hca	memory like natural killer cell	memory-like natural killer cell	5	ENSG00000111796 | ENSG00000153234 | ENSG00000169554 | ENSG00000197540 | ENSG00000205809	KLRB1 | NR4A2 | ZEB2 | GZMM | KLRC2
profile:b7e875bf84444ca55d16	hca:0076_10.1016_j.cell.2021.01.053_e0734afb82	source:sha256:30821a62784cecbbdd1ec2182094ee38c6fba0544bfafca3ebc1483e875ab854	hca	proliferative cd4 positive t cell t_cd4_c13 mki67 ccl5 low	proliferative CD4-positive T cell T_CD4_c13-MKI67-CCL5 low	1	ENSG00000271503	CCL5
profile:c43a15df3c98b1581ed0	hca:0076_10.1016_j.cell.2021.01.053_e0734afb82	source:sha256:30821a62784cecbbdd1ec2182094ee38c6fba0544bfafca3ebc1483e875ab854	hca	proliferative cd4 positive t cell t_cd4_c14 mki67 ccl5 high	proliferative CD4-positive T cell T_CD4_c14-MKI67-CCL5 high	1	ENSG00000188404	SELL
profile:a552713ca8a08ca6dfb8	hca:0081_10.1038_s41598-020-66092-9_e23219ced0	source:sha256:3c45fe209dd72d7686852c3c1244676d8ccc821300320d2259b3b10f919a7c81	hca	bipolar cell	bipolar cell	1	ENSG00000079689	SCGN
profile:4879efffb4d250c4a872	hca:0083_10.1126_sciimmunol.adz8650_c0046d094c	source:sha256:30991f703aee00cfd2e070971263ca9cf3a037d7631256b08b9a7d3d4c3e4ca6	hca	macrophage subset m7	macrophage subset M7	2	ENSG00000019169 | ENSG00000158270	MARCO | COLEC12
profile:bd672bcd59d50fc3d477	hca:0084_10.1084_jem.20250471_14ff4cfa40	source:sha256:d23b2f7c2688daf9c39e528e11b244098a7e75ee6d84fbea3a6c01892b104b26	hca	t b border reticular cell	T/B border reticular cell	2	ENSG00000117322 | ENSG00000203710	CR2 | CR1
profile:445935913ec525665147	hca:0085_10.1073_pnas.2200914119_3dd916fb05	source:sha256:d03a2df1efcc81f8a983d869d89348d744eb696bf2cf0925d5b2a6e433724f51	hca	conjunctival basal epithelial cell	conjunctival basal epithelial cell	1	ENSG00000148053	NTRK2
profile:a890324ff628b6c276a8	hca:0085_10.1073_pnas.2200914119_3dd916fb05	source:sha256:d03a2df1efcc81f8a983d869d89348d744eb696bf2cf0925d5b2a6e433724f51	hca	corneal macrophage	corneal macrophage	2	ENSG00000124491 | ENSG00000133800	F13A1 | LYVE1
profile:b80f340a6992d1c4872c	hca:0085_10.1073_pnas.2200914119_3dd916fb05	source:sha256:d03a2df1efcc81f8a983d869d89348d744eb696bf2cf0925d5b2a6e433724f51	hca	limbal basal cell	limbal basal cell	2	ENSG00000121742 | ENSG00000187242	GJB6 | KRT12
profile:95426f76aee9f3acdd72	hca:0085_10.1073_pnas.2200914119_3dd916fb05	source:sha256:d03a2df1efcc81f8a983d869d89348d744eb696bf2cf0925d5b2a6e433724f51	hca	superficial limbal epithelial cell	superficial limbal epithelial cell	1	ENSG00000101443	WFDC2
profile:922b0edf69127b186002	hca:0088_10.1016_j.devcel.2022.02.018_aeffb1d189	source:sha256:28514189da2e12e9e7165a025ca40859c1e0a610eb045b3d473ff6ad6d996152	hca	rod photoreceptor	rod photoreceptor	1	ENSG00000148400	NOTCH1
profile:f10a4c24fd250e0117d0	hca:0089_10.1038_s41586-020-2797-4_6e65d21b5d	source:sha256:e4bc7c2a45abff52938d8628d1b0b3b7475f089b0dd9bf5d27b7e7d68994ceef	hca	antigen presenting macrophage	antigen-presenting macrophage	3	ENSG00000133800 | ENSG00000153208 | ENSG00000165457	LYVE1 | MERTK | FOLR2
profile:152cf36c712e4ec4237b	hca:0090_10.1038_s41586-021-03852-1_eec89a5e36	source:sha256:5fb3c32b69e3e24ea2e34325926d73da0411e4be4df4c27f44af8bb6e96467a3	hca	lymphoid tissue inducer like ncr negative type 3 innate lymphoid cell	lymphoid tissue inducer-like NCR-negative type 3 innate lymphoid cell	1	ENSG00000096264	NCR2
profile:f030efb85dc2c3f13298	hca:0090_10.1038_s41586-021-03852-1_eec89a5e36	source:sha256:5fb3c32b69e3e24ea2e34325926d73da0411e4be4df4c27f44af8bb6e96467a3	hca	myofibroblast	myofibroblast	1	ENSG00000175084	DES
profile:87f17035327a0c6c0b72	hca:0090_10.1038_s41586-021-03852-1_eec89a5e36	source:sha256:5fb3c32b69e3e24ea2e34325926d73da0411e4be4df4c27f44af8bb6e96467a3	hca	terminal glial cell	terminal glial cell	1	ENSG00000165731	RET
profile:169a3afcb9770a6114f3	hca:0091_10.1101_2025.06.19.660575_df9b499d76	title:cellular and molecular landscapes of human tendons across the lifespan revealed by spatial and single cell transcriptomics	hca	kera tnmd fibroblast	KERA TNMD Fibroblast	1	ENSG00000150051	MKX
profile:fdd705d9f1fd6e2b6d7d	hca:0093_10.1101_2021.12.20.473443_1d1224d1ea	title:cellular development and evolution of the mammalian cerebellum	hca	eomes low unipolar brush cell like subset	EOMES-low unipolar brush cell-like subset	1	ENSG00000163508	EOMES
profile:8866d58d9b24cdaf6cd4	hca:0094_10.1073_pnas.2404775121_07bae216d2	source:sha256:fe88d23875413d80bc1631c8c680773c6673d2db8d823846a2e5216f14e049bc	hca	endothelial to mesenchymal transition cell	endothelial-to-mesenchymal transition cell	3	ENSG00000066056 | ENSG00000110799 | ENSG00000261371	TIE1 | VWF | PECAM1
profile:1cc442beba5b9331e521	hca:0094_10.1073_pnas.2404775121_07bae216d2	source:sha256:fe88d23875413d80bc1631c8c680773c6673d2db8d823846a2e5216f14e049bc	hca	tissue resident vascular progenitor cell	tissue-resident vascular progenitor cell	2	ENSG00000151702 | ENSG00000173706	FLI1 | HEG1
profile:2a8581596f5cbfd6cbe8	hca:0094_10.1073_pnas.2404775121_07bae216d2	source:sha256:fe88d23875413d80bc1631c8c680773c6673d2db8d823846a2e5216f14e049bc	hca	uterine smooth muscle cell	uterine smooth muscle cell	2	ENSG00000076706 | ENSG00000113721	MCAM | PDGFRB
profile:fa7ba962de7e9edfa795	hca:0099_10.1126_sciimmunol.abl9165_5f9974d5f2	source:sha256:ff3694def615de6b5a48518bc0bddd3cae1a71b498b5f85577a6f493abe94aa0	hca	innate lymphoid natural killer cell	innate lymphoid/natural killer cell	5	ENSG00000156738 | ENSG00000167286 | ENSG00000170458 | ENSG00000177455 | ENSG00000204287	MS4A1 | CD3D | CD14 | CD19 | HLA-DRA
profile:091f11cee79f573a99a7	hca:0099_10.1126_sciimmunol.abl9165_5f9974d5f2	source:sha256:ff3694def615de6b5a48518bc0bddd3cae1a71b498b5f85577a6f493abe94aa0	hca	plasma cell	plasma cell	2	ENSG00000149534 | ENSG00000177455	MS4A2 | CD19
profile:581012c02ba03ccb0710	hca:0103_10.1172_jci.insight.151621_2faf375c31	source:sha256:436dab3f97f35d522ae55dad2101bbedc70cb90d34511407e19bd262b24245a5	hca	mafa and mafb coexpressing beta cell	MAFA and MAFB coexpressing beta cell	4	ENSG00000044574 | ENSG00000051108 | ENSG00000128272 | ENSG00000175197	HSPA5 | HERPUD1 | ATF4 | DDIT3
profile:1e183b5c9d7e0308d941	hca:0109_10.7554_elife.91792.1_056dda27be	title:these senior authors contributed equally to the work	hca	arteriole associated pericyte	arteriole-associated pericyte	4	ENSG00000102010 | ENSG00000125266 | ENSG00000164683 | ENSG00000164736	BMX | EFNB2 | HEY1 | SOX17
profile:422d0fb4692d123c999f	hca:0109_10.7554_elife.91792.1_056dda27be	title:these senior authors contributed equally to the work	hca	mast cell	mast cell	1	ENSG00000092009	CMA1
profile:23c23e98ac29f1caf2f5	hca:0110_10.1038_s41586-019-1506-7_3d44de0941	source:sha256:20653de577c61baae2d9d4b505028fadbc9a846a626eb1f2be0e43749886645f	hca	caudal ganglionic eminence interneuron	caudal ganglionic eminence interneuron	1	ENSG00000166736	HTR3A
profile:2663a5c23d35ceab4e00	hca:0113_10.1101_2021.04.28.441762_c83625bbe4	title:cross tissue immune cell analysis reveals tissue specific adaptations and clonal architecture in humans	hca	memb_itgax memory b cell	MemB_ITGAX memory B cell	2	ENSG00000117322 | ENSG00000139193	CR2 | CD27
profile:223b7ce3cd88cf097e29	hca:0117_10.1038_s41586-019-1652-y_d63955188b	source:sha256:b0eeb04ff32cb99413ac4a9c066559d67847af50aa584e8f0d24f8a967f72ce4	hca	haematopoietic stem cell multipotent progenitor	haematopoietic stem cell/multipotent progenitor	1	ENSG00000234745	HLA-B
profile:a992dd676781f14a6c5a	hca:0117_10.1038_s41586-019-1652-y_d63955188b	source:sha256:b0eeb04ff32cb99413ac4a9c066559d67847af50aa584e8f0d24f8a967f72ce4	hca	pro b cell	pro-B cell	2	ENSG00000132465 | ENSG00000227507	JCHAIN | LTB
profile:3e1a867db8de6efc9d19	hca:0120_10.1038_s41467-022-34255-z_c90043e943	source:sha256:0bd7deb6439058cb634a70505913d7c9461572ffde9e7aa9d3591cee058b6a27	hca	proximal tubular cell subtype pt 3	proximal tubular cell subtype PT-3	1	ENSG00000162692	VCAM1
profile:473bebb97d91095d5ab5	hca:0120_10.1038_s41467-022-34255-z_c90043e943	source:sha256:0bd7deb6439058cb634a70505913d7c9461572ffde9e7aa9d3591cee058b6a27	hca	proximal tubular cell subtype pt 3 4	proximal tubular cell subtype PT-3/4	1	ENSG00000162692	VCAM1
profile:c1f1fa9aa0399bc9793a	hca:0123_10.1371_journal.pone.0267704_5a8157f0f3	source:sha256:6ce28e08ad331b478b704145704246557ce251bb063141f3ecea5b4cd7dad1f5	hca	pericyte	pericyte	1	ENSG00000134853	PDGFRA
profile:5998f918b2726547a621	hca:0124_10.1126_science.aba6500_a77c502bf7	source:sha256:f0467edab5e97b401aabbaec3b3c2ecb4ec0a40faf69f7ae1bc3de34c4c86af0	hca	innate lymphocyte	innate lymphocyte	2	ENSG00000160654 | ENSG00000167286	CD3G | CD3D
