profile_id	paper_key	article_key	collection	target_key	target_label	marker_count	gene_curies	gene_symbols
profile:28a5a31f73247f19d6f5	hca:0378_10.1101_2022.06.17.496207_92cb140ff3	title:single cell atlas of bronchoalveolar lavage from preschool cystic fibrosis reveals new cell phenotypes	hca	cd8 t cell	CD8 T cell	2	ENSG00000153563 | ENSG00000172116	CD8A | CD8B
profile:59010d06dba5fe23f9e3	hca:0378_10.1101_2022.06.17.496207_92cb140ff3	title:single cell atlas of bronchoalveolar lavage from preschool cystic fibrosis reveals new cell phenotypes	hca	cd8 tissue resident memory t cell	CD8 tissue-resident memory T cell	4	ENSG00000100450 | ENSG00000100453 | ENSG00000145649 | ENSG00000197540	GZMH | GZMB | GZMA | GZMM
profile:2f251a930f77724ea9df	hca:0378_10.1101_2022.06.17.496207_92cb140ff3	title:single cell atlas of bronchoalveolar lavage from preschool cystic fibrosis reveals new cell phenotypes	hca	conventional dendritic cell type 1	conventional dendritic cell type 1	1	ENSG00000197992	CLEC9A
profile:43998e2642daf859ea18	hca:0378_10.1101_2022.06.17.496207_92cb140ff3	title:single cell atlas of bronchoalveolar lavage from preschool cystic fibrosis reveals new cell phenotypes	hca	conventional dendritic cell type 2	conventional dendritic cell type 2	1	ENSG00000158481	CD1C
profile:f9e258cdf43560b4d2b9	hca:0378_10.1101_2022.06.17.496207_92cb140ff3	title:single cell atlas of bronchoalveolar lavage from preschool cystic fibrosis reveals new cell phenotypes	hca	dendritic cell	dendritic cell	2	ENSG00000132514 | ENSG00000158488	CLEC10A | CD1E
profile:163569a06056e69a87d7	hca:0378_10.1101_2022.06.17.496207_92cb140ff3	title:single cell atlas of bronchoalveolar lavage from preschool cystic fibrosis reveals new cell phenotypes	hca	endothelial cell	endothelial cell	2	ENSG00000152583 | ENSG00000213088	SPARCL1 | ACKR1
profile:fd6944989a077d0d07b0	hca:0378_10.1101_2022.06.17.496207_92cb140ff3	title:single cell atlas of bronchoalveolar lavage from preschool cystic fibrosis reveals new cell phenotypes	hca	epithelial cell	epithelial cell	2	ENSG00000106541 | ENSG00000128422	AGR2 | KRT17
profile:24cd6ba14f13a0633a9c	hca:0378_10.1101_2022.06.17.496207_92cb140ff3	title:single cell atlas of bronchoalveolar lavage from preschool cystic fibrosis reveals new cell phenotypes	hca	gamma delta t cell	gamma delta T cell	2	ENSG00000113088 | ENSG00000211689	GZMK | TRGC1
profile:5deea7c48cb45f42c695	hca:0378_10.1101_2022.06.17.496207_92cb140ff3	title:single cell atlas of bronchoalveolar lavage from preschool cystic fibrosis reveals new cell phenotypes	hca	goblet club cell	goblet/club cell	5	ENSG00000134363 | ENSG00000149043 | ENSG00000160182 | ENSG00000160862 | ENSG00000215182	FST | SYT8 | TFF1 | AZGP1 | MUC5AC
profile:f59435444968007b14e3	hca:0378_10.1101_2022.06.17.496207_92cb140ff3	title:single cell atlas of bronchoalveolar lavage from preschool cystic fibrosis reveals new cell phenotypes	hca	innate lymphocyte	innate lymphocyte	2	ENSG00000138795 | ENSG00000143184	LEF1 | XCL1
profile:deb653507f7a8cb0d56d	hca:0378_10.1101_2022.06.17.496207_92cb140ff3	title:single cell atlas of bronchoalveolar lavage from preschool cystic fibrosis reveals new cell phenotypes	hca	macro ccl macrophage	macro-CCL macrophage	7	ENSG00000115009 | ENSG00000138755 | ENSG00000163735 | ENSG00000169245 | ENSG00000169429 | ENSG00000274736 | ENSG00000275302	CCL20 | CXCL9 | CXCL5 | CXCL10 | CXCL8 | CCL23 | CCL4
profile:4d2a72ed69f678608e4b	hca:0378_10.1101_2022.06.17.496207_92cb140ff3	title:single cell atlas of bronchoalveolar lavage from preschool cystic fibrosis reveals new cell phenotypes	hca	macro cholesterol macrophage	macro-cholesterol macrophage	1	ENSG00000079459	FDFT1
profile:deb3ba3b3787459496bb	hca:0378_10.1101_2022.06.17.496207_92cb140ff3	title:single cell atlas of bronchoalveolar lavage from preschool cystic fibrosis reveals new cell phenotypes	hca	macro interferon alpha beta macrophage	macro-interferon-alpha/beta macrophage	2	ENSG00000017427 | ENSG00000165949	IGF1 | IFI27
profile:5d0547920a9267f43827	hca:0378_10.1101_2022.06.17.496207_92cb140ff3	title:single cell atlas of bronchoalveolar lavage from preschool cystic fibrosis reveals new cell phenotypes	hca	macro lipid macrophage	macro-lipid macrophage	2	ENSG00000138207 | ENSG00000176046	RBP4 | NUPR1
profile:41006c79843a47746c1a	hca:0378_10.1101_2022.06.17.496207_92cb140ff3	title:single cell atlas of bronchoalveolar lavage from preschool cystic fibrosis reveals new cell phenotypes	hca	macro repair macrophage	macro-repair macrophage	2	ENSG00000124762 | ENSG00000135679	CDKN1A | MDM2
profile:1c4a3f5b8fdfef31d087	hca:0378_10.1101_2022.06.17.496207_92cb140ff3	title:single cell atlas of bronchoalveolar lavage from preschool cystic fibrosis reveals new cell phenotypes	hca	macro vesicle macrophage	macro-vesicle macrophage	2	ENSG00000145287 | ENSG00000172232	PLAC8 | AZU1
profile:995445de7eea6c88a066	hca:0378_10.1101_2022.06.17.496207_92cb140ff3	title:single cell atlas of bronchoalveolar lavage from preschool cystic fibrosis reveals new cell phenotypes	hca	macrophage	macrophage	3	ENSG00000110079 | ENSG00000132170 | ENSG00000135929	MS4A4A | PPARG | CYP27A1
profile:9d7f79a6642d60cdcb95	hca:0378_10.1101_2022.06.17.496207_92cb140ff3	title:single cell atlas of bronchoalveolar lavage from preschool cystic fibrosis reveals new cell phenotypes	hca	macroreg macrophage	macroreg macrophage	2	ENSG00000128272 | ENSG00000130513	ATF4 | GDF15
profile:26b34653c168d19f2101	hca:0378_10.1101_2022.06.17.496207_92cb140ff3	title:single cell atlas of bronchoalveolar lavage from preschool cystic fibrosis reveals new cell phenotypes	hca	mast cell	mast cell	2	ENSG00000163751 | ENSG00000172236	CPA3 | TPSAB1
profile:6ba3a78b9ff02eb4327f	hca:0378_10.1101_2022.06.17.496207_92cb140ff3	title:single cell atlas of bronchoalveolar lavage from preschool cystic fibrosis reveals new cell phenotypes	hca	monocyte	monocyte	2	ENSG00000072694 | ENSG00000182578	FCGR2B | CSF1R
profile:db5b70a3fa9c73f7d33a	hca:0378_10.1101_2022.06.17.496207_92cb140ff3	title:single cell atlas of bronchoalveolar lavage from preschool cystic fibrosis reveals new cell phenotypes	hca	natural killer cell	natural killer cell	2	ENSG00000134545 | ENSG00000143184	KLRC1 | XCL1
profile:224bf367922accd8c2ce	hca:0378_10.1101_2022.06.17.496207_92cb140ff3	title:single cell atlas of bronchoalveolar lavage from preschool cystic fibrosis reveals new cell phenotypes	hca	natural killer t cell	natural killer T cell	2	ENSG00000134545 | ENSG00000167286	KLRC1 | CD3D
profile:3e3b3b178efea9a40d6d	hca:0378_10.1101_2022.06.17.496207_92cb140ff3	title:single cell atlas of bronchoalveolar lavage from preschool cystic fibrosis reveals new cell phenotypes	hca	plasma b cell	plasma B cell	3	ENSG00000048462 | ENSG00000132465 | ENSG00000170476	TNFRSF17 | JCHAIN | MZB1
profile:f83c22e21f16785e38e0	hca:0378_10.1101_2022.06.17.496207_92cb140ff3	title:single cell atlas of bronchoalveolar lavage from preschool cystic fibrosis reveals new cell phenotypes	hca	plasmacytoid dendritic cell	plasmacytoid dendritic cell	2	ENSG00000100453 | ENSG00000198178	GZMB | CLEC4C
profile:d79772ae084fe6710492	hca:0378_10.1101_2022.06.17.496207_92cb140ff3	title:single cell atlas of bronchoalveolar lavage from preschool cystic fibrosis reveals new cell phenotypes	hca	proliferating macrophage	proliferating macrophage	2	ENSG00000148773 | ENSG00000166803	MKI67 | PCLAF
profile:6226aeeb0304c70f1b4a	hca:0378_10.1101_2022.06.17.496207_92cb140ff3	title:single cell atlas of bronchoalveolar lavage from preschool cystic fibrosis reveals new cell phenotypes	hca	proliferating natural killer t cell	proliferating natural killer/T cell	2	ENSG00000148773 | ENSG00000166803	MKI67 | PCLAF
profile:8f3b60780181e2783a61	hca:0378_10.1101_2022.06.17.496207_92cb140ff3	title:single cell atlas of bronchoalveolar lavage from preschool cystic fibrosis reveals new cell phenotypes	hca	tracheobronchial goblet club cell	tracheobronchial goblet/club cell	1	ENSG00000127324	TSPAN8
profile:35e0c353d0dbf66e7cf5	hca:0379_10.1038_s41698-022-00300-9_7bb9a273c6	source:sha256:6c844e5b8a01888813942b04ce7d101565bba168349acc9496609334e8ee0d3e	hca	b cell	B cell	2	ENSG00000105369 | ENSG00000156738	CD79A | MS4A1
profile:c0667b6a635c02942815	hca:0379_10.1038_s41698-022-00300-9_7bb9a273c6	source:sha256:6c844e5b8a01888813942b04ce7d101565bba168349acc9496609334e8ee0d3e	hca	effector cd8 positive t cell	effector CD8-positive T cell	2	ENSG00000100453 | ENSG00000180644	GZMB | PRF1
profile:58a4a6d07e28a88a2dc3	hca:0379_10.1038_s41698-022-00300-9_7bb9a273c6	source:sha256:6c844e5b8a01888813942b04ce7d101565bba168349acc9496609334e8ee0d3e	hca	exhausted cd8 positive t cell	exhausted CD8-positive T cell	8	ENSG00000049249 | ENSG00000089692 | ENSG00000100453 | ENSG00000117632 | ENSG00000156234 | ENSG00000180644 | ENSG00000181847 | ENSG00000188389	TNFRSF9 | LAG3 | GZMB | STMN1 | CXCL13 | PRF1 | TIGIT | PDCD1
profile:c34c7d30a45eb8cb7aef	hca:0379_10.1038_s41698-022-00300-9_7bb9a273c6	source:sha256:6c844e5b8a01888813942b04ce7d101565bba168349acc9496609334e8ee0d3e	hca	exhausted cd8 positive t cell subtype tex01	exhausted CD8-positive T cell subtype Tex01	4	ENSG00000135077 | ENSG00000163599 | ENSG00000188389 | ENSG00000204381	HAVCR2 | CTLA4 | PDCD1 | LAYN
profile:602b98598a04306742d0	hca:0379_10.1038_s41698-022-00300-9_7bb9a273c6	source:sha256:6c844e5b8a01888813942b04ce7d101565bba168349acc9496609334e8ee0d3e	hca	exhausted cd8 positive t cell subtype tex02	exhausted CD8-positive T cell subtype Tex02	1	ENSG00000100219	XBP1
profile:6d44b6c10c469ba8ce9d	hca:0379_10.1038_s41698-022-00300-9_7bb9a273c6	source:sha256:6c844e5b8a01888813942b04ce7d101565bba168349acc9496609334e8ee0d3e	hca	exhausted cd8 positive t cell subtype tex03	exhausted CD8-positive T cell subtype Tex03	4	ENSG00000135077 | ENSG00000163599 | ENSG00000188389 | ENSG00000204381	HAVCR2 | CTLA4 | PDCD1 | LAYN
profile:90b7b5fb4f8e0821d950	hca:0379_10.1038_s41698-022-00300-9_7bb9a273c6	source:sha256:6c844e5b8a01888813942b04ce7d101565bba168349acc9496609334e8ee0d3e	hca	exhausted cd8 positive t cell subtype tex05	exhausted CD8-positive T cell subtype Tex05	1	ENSG00000100219	XBP1
profile:d7011916c62fef164805	hca:0379_10.1038_s41698-022-00300-9_7bb9a273c6	source:sha256:6c844e5b8a01888813942b04ce7d101565bba168349acc9496609334e8ee0d3e	hca	memory cd8 positive t cell	memory CD8-positive T cell	3	ENSG00000100453 | ENSG00000113088 | ENSG00000180644	GZMB | GZMK | PRF1
profile:b4b6f61620f562bbc9e3	hca:0379_10.1038_s41698-022-00300-9_7bb9a273c6	source:sha256:6c844e5b8a01888813942b04ce7d101565bba168349acc9496609334e8ee0d3e	hca	myeloid cell	myeloid cell	1	ENSG00000090382	LYZ
profile:46312cb483609ab9d67c	hca:0379_10.1038_s41698-022-00300-9_7bb9a273c6	source:sha256:6c844e5b8a01888813942b04ce7d101565bba168349acc9496609334e8ee0d3e	hca	natural killer cell	natural killer cell	2	ENSG00000105374 | ENSG00000134539	NKG7 | KLRD1
profile:23d4af9441cf069069ef	hca:0379_10.1038_s41698-022-00300-9_7bb9a273c6	source:sha256:6c844e5b8a01888813942b04ce7d101565bba168349acc9496609334e8ee0d3e	hca	naïve cd4 positive t cell	naïve CD4-positive T cell	3	ENSG00000081059 | ENSG00000168685 | ENSG00000188404	TCF7 | IL7R | SELL
profile:83ea9e33d335eee76148	hca:0379_10.1038_s41698-022-00300-9_7bb9a273c6	source:sha256:6c844e5b8a01888813942b04ce7d101565bba168349acc9496609334e8ee0d3e	hca	naïve cd8 positive t cell	naïve CD8-positive T cell	1	ENSG00000081059	TCF7
profile:2f8a0dc42e6dcab58be2	hca:0379_10.1038_s41698-022-00300-9_7bb9a273c6	source:sha256:6c844e5b8a01888813942b04ce7d101565bba168349acc9496609334e8ee0d3e	hca	naïve unswitched b cell	naïve unswitched B cell	2	ENSG00000117322 | ENSG00000211898	CR2 | IGHD
profile:fc7e8c316517055d6c49	hca:0379_10.1038_s41698-022-00300-9_7bb9a273c6	source:sha256:6c844e5b8a01888813942b04ce7d101565bba168349acc9496609334e8ee0d3e	hca	regulatory t cell	regulatory T cell	4	ENSG00000049249 | ENSG00000121594 | ENSG00000163599 | ENSG00000181847	TNFRSF9 | CD80 | CTLA4 | TIGIT
profile:4457dcb285adca56c573	hca:0379_10.1038_s41698-022-00300-9_7bb9a273c6	source:sha256:6c844e5b8a01888813942b04ce7d101565bba168349acc9496609334e8ee0d3e	hca	t cell	T cell	2	ENSG00000116824 | ENSG00000167286	CD2 | CD3D
profile:e0aadb77bed493e435d3	hca:0380_10.1038_s41593-020-00794-1_0ecbc1eb47	source:sha256:24ece8b08113a54eaacf74d3a20154066c3f212018777f03065757e41b7cb866	hca	cajal retzius cell	Cajal-Retzius cell	1	ENSG00000189056	RELN
profile:1e21d96c64c3e0e9ef17	hca:0380_10.1038_s41593-020-00794-1_0ecbc1eb47	source:sha256:24ece8b08113a54eaacf74d3a20154066c3f212018777f03065757e41b7cb866	hca	dividing cell	dividing cell	1	ENSG00000131747	TOP2A
profile:7d3e85de7672f821a49c	hca:0380_10.1038_s41593-020-00794-1_0ecbc1eb47	source:sha256:24ece8b08113a54eaacf74d3a20154066c3f212018777f03065757e41b7cb866	hca	endothelial cell	endothelial cell	1	ENSG00000115414	FN1
profile:da3d4ea30908fd76e989	hca:0380_10.1038_s41593-020-00794-1_0ecbc1eb47	source:sha256:24ece8b08113a54eaacf74d3a20154066c3f212018777f03065757e41b7cb866	hca	intermediate progenitor cell	intermediate progenitor cell	2	ENSG00000106341 | ENSG00000163508	PPP1R17 | EOMES
profile:e7e3cd7178d3d94e1f36	hca:0380_10.1038_s41593-020-00794-1_0ecbc1eb47	source:sha256:24ece8b08113a54eaacf74d3a20154066c3f212018777f03065757e41b7cb866	hca	maturing neuron	maturing neuron	1	ENSG00000127152	BCL11B
profile:3d18bda9ed8697294ebb	hca:0380_10.1038_s41593-020-00794-1_0ecbc1eb47	source:sha256:24ece8b08113a54eaacf74d3a20154066c3f212018777f03065757e41b7cb866	hca	mesenchymal cell	mesenchymal cell	1	ENSG00000139329	LUM
profile:15f8de586a1f946ecfc7	hca:0380_10.1038_s41593-020-00794-1_0ecbc1eb47	source:sha256:24ece8b08113a54eaacf74d3a20154066c3f212018777f03065757e41b7cb866	hca	mesenchymal like cell	mesenchymal-like cell	2	ENSG00000139329 | ENSG00000180318	LUM | ALX1
profile:91c3b64d57a5c9fcb6a9	hca:0380_10.1038_s41593-020-00794-1_0ecbc1eb47	source:sha256:24ece8b08113a54eaacf74d3a20154066c3f212018777f03065757e41b7cb866	hca	microglia	microglia	1	ENSG00000204472	AIF1
profile:bb817cd23118aacf0777	hca:0380_10.1038_s41593-020-00794-1_0ecbc1eb47	source:sha256:24ece8b08113a54eaacf74d3a20154066c3f212018777f03065757e41b7cb866	hca	neuroepithelial cell	neuroepithelial cell	2	ENSG00000070193 | ENSG00000104067	FGF10 | TJP1
profile:e5a97517a9f7ef13245d	hca:0380_10.1038_s41593-020-00794-1_0ecbc1eb47	source:sha256:24ece8b08113a54eaacf74d3a20154066c3f212018777f03065757e41b7cb866	hca	neuron	neuron	1	ENSG00000127152	BCL11B
profile:fecf3d3a15653a6039a7	hca:0380_10.1038_s41593-020-00794-1_0ecbc1eb47	source:sha256:24ece8b08113a54eaacf74d3a20154066c3f212018777f03065757e41b7cb866	hca	newborn neuron	newborn neuron	2	ENSG00000077279 | ENSG00000171786	DCX | NHLH1
profile:91fe5e6fc161b921215c	hca:0380_10.1038_s41593-020-00794-1_0ecbc1eb47	source:sha256:24ece8b08113a54eaacf74d3a20154066c3f212018777f03065757e41b7cb866	hca	pericyte	pericyte	1	ENSG00000143248	RGS5
profile:0907cdd8fba1609f2976	hca:0380_10.1038_s41593-020-00794-1_0ecbc1eb47	source:sha256:24ece8b08113a54eaacf74d3a20154066c3f212018777f03065757e41b7cb866	hca	progenitor cell	progenitor cell	2	ENSG00000026025 | ENSG00000181449	VIM | SOX2
profile:00c13e60bcf46618bc7d	hca:0380_10.1038_s41593-020-00794-1_0ecbc1eb47	source:sha256:24ece8b08113a54eaacf74d3a20154066c3f212018777f03065757e41b7cb866	hca	progenitor cluster 3	Progenitor Cluster 3	1	ENSG00000140538	NTRK3
profile:7ec951bc19bfdbfe3cb8	hca:0380_10.1038_s41593-020-00794-1_0ecbc1eb47	source:sha256:24ece8b08113a54eaacf74d3a20154066c3f212018777f03065757e41b7cb866	hca	progenitor cluster 4	Progenitor Cluster 4	1	ENSG00000125462	C1orf61
profile:f3c6490e35840a1d3cc0	hca:0380_10.1038_s41593-020-00794-1_0ecbc1eb47	source:sha256:24ece8b08113a54eaacf74d3a20154066c3f212018777f03065757e41b7cb866	hca	progenitor cluster 7	Progenitor Cluster 7	1	ENSG00000172201	ID4
profile:71a85be1f19a98023a8d	hca:0380_10.1038_s41593-020-00794-1_0ecbc1eb47	source:sha256:24ece8b08113a54eaacf74d3a20154066c3f212018777f03065757e41b7cb866	hca	progenitor cluster 8	Progenitor Cluster 8	1	ENSG00000185559	DLK1
profile:306220ef5b0606520f74	hca:0380_10.1038_s41593-020-00794-1_0ecbc1eb47	source:sha256:24ece8b08113a54eaacf74d3a20154066c3f212018777f03065757e41b7cb866	hca	radial glia	radial glia	2	ENSG00000132688 | ENSG00000197921	NES | HES5
profile:17e2d432f434bcf70bea	hca:0380_10.1038_s41593-020-00794-1_0ecbc1eb47	source:sha256:24ece8b08113a54eaacf74d3a20154066c3f212018777f03065757e41b7cb866	hca	subplate cell	subplate cell	2	ENSG00000106829 | ENSG00000153234	TLE4 | NR4A2
profile:24f17512618bc505c52b	hca:0382_10.1371_journal.pbio.3002124_f92c982127	source:sha256:fd23b1a6a85510d4b82894915fcbe9ca55a8bbea2f400b764cce700f26746455	hca	crypt enterocyte	crypt enterocyte	1	ENSG00000139292	LGR5
profile:4655eda98320bf3096c7	hca:0382_10.1371_journal.pbio.3002124_f92c982127	source:sha256:fd23b1a6a85510d4b82894915fcbe9ca55a8bbea2f400b764cce700f26746455	hca	endothelial cell	endothelial cell	2	ENSG00000007908 | ENSG00000184113	SELE | CLDN5
profile:ce796fd9470c17895fde	hca:0382_10.1371_journal.pbio.3002124_f92c982127	source:sha256:fd23b1a6a85510d4b82894915fcbe9ca55a8bbea2f400b764cce700f26746455	hca	inflammatory macrophages group a	inflammatory macrophages group A	3	ENSG00000125538 | ENSG00000136244 | ENSG00000169429	IL1B | IL6 | CXCL8
profile:539681b6031ad233a925	hca:0382_10.1371_journal.pbio.3002124_f92c982127	source:sha256:fd23b1a6a85510d4b82894915fcbe9ca55a8bbea2f400b764cce700f26746455	hca	regulatory t cell	regulatory T cell	8	ENSG00000126353 | ENSG00000134460 | ENSG00000163599 | ENSG00000163600 | ENSG00000181847 | ENSG00000185338 | ENSG00000186827 | ENSG00000188404	CCR7 | IL2RA | CTLA4 | ICOS | TIGIT | SOCS1 | TNFRSF4 | SELL
profile:64a869ab543e2f03b6b2	hca:0382_10.1371_journal.pbio.3002124_f92c982127	source:sha256:fd23b1a6a85510d4b82894915fcbe9ca55a8bbea2f400b764cce700f26746455	hca	vascular and lymphatic endothelial cell	vascular and lymphatic endothelial cell	2	ENSG00000162493 | ENSG00000184113	PDPN | CLDN5
profile:18e485cf9a437a48fe88	hca:0382_10.1371_journal.pbio.3002124_f92c982127	source:sha256:fd23b1a6a85510d4b82894915fcbe9ca55a8bbea2f400b764cce700f26746455	hca	villus top enterocyte	villus-top enterocyte	1	ENSG00000110244	APOA4
profile:b5c97d7fdc6f6c7d9161	hca:0383_10.1126_sciadv.aaw3851_fd6802ffee	source:sha256:f5e5c4a1e8771f5185397cfb113f8e6b735428b4895b7427182d41a0d7d59f85	hca	alveolar type i cell	alveolar type I cell	4	ENSG00000112715 | ENSG00000170381 | ENSG00000176697 | ENSG00000197461	VEGFA | SEMA3E | BDNF | PDGFA
profile:9f8cc98d76daef9784c5	hca:0383_10.1126_sciadv.aaw3851_fd6802ffee	source:sha256:f5e5c4a1e8771f5185397cfb113f8e6b735428b4895b7427182d41a0d7d59f85	hca	alveolar type ii cell	alveolar type II cell	6	ENSG00000066468 | ENSG00000099985 | ENSG00000105976 | ENSG00000130203 | ENSG00000164400 | ENSG00000183087	FGFR2 | OSM | MET | APOE | CSF2 | GAS6
profile:8abe42a87c057f1e94f4	hca:0383_10.1126_sciadv.aaw3851_fd6802ffee	source:sha256:f5e5c4a1e8771f5185397cfb113f8e6b735428b4895b7427182d41a0d7d59f85	hca	basal cell	basal cell	1	ENSG00000186081	KRT5
profile:1f381852a69cc6c466d4	hca:0383_10.1126_sciadv.aaw3851_fd6802ffee	source:sha256:f5e5c4a1e8771f5185397cfb113f8e6b735428b4895b7427182d41a0d7d59f85	hca	capillary endothelial cell	capillary endothelial cell	3	ENSG00000099250 | ENSG00000102755 | ENSG00000128052	NRP1 | FLT1 | KDR
profile:941464b525df2ab7bec7	hca:0383_10.1126_sciadv.aaw3851_fd6802ffee	source:sha256:f5e5c4a1e8771f5185397cfb113f8e6b735428b4895b7427182d41a0d7d59f85	hca	col13a1 positive fibroblast	Col13a1-positive fibroblast	3	ENSG00000019991 | ENSG00000070193 | ENSG00000077943	HGF | FGF10 | ITGA8
profile:92b4ff747544f05eee9e	hca:0383_10.1126_sciadv.aaw3851_fd6802ffee	source:sha256:f5e5c4a1e8771f5185397cfb113f8e6b735428b4895b7427182d41a0d7d59f85	hca	endothelial cell	endothelial cell	1	ENSG00000128917	DLL4
profile:233e1fbbf98d93d4d282	hca:0383_10.1126_sciadv.aaw3851_fd6802ffee	source:sha256:f5e5c4a1e8771f5185397cfb113f8e6b735428b4895b7427182d41a0d7d59f85	hca	vascular endothelial cell	vascular endothelial cell	1	ENSG00000004399	PLXND1
profile:4489b1267c8c389aaebb	hca:0384_10.1038_s41422-021-00529-2_d6c8237ebe	source:sha256:2f69c985e7cae45d6fbfdaa8115f00128173f4a45131983648b011d71e091a4d	hca	ccr9_ilc2	CCR9_ILC2	2	ENSG00000127152 | ENSG00000173585	BCL11B | CCR9
profile:8000ab5db591daedfc80	hca:0384_10.1038_s41422-021-00529-2_d6c8237ebe	source:sha256:2f69c985e7cae45d6fbfdaa8115f00128173f4a45131983648b011d71e091a4d	hca	crth2_ilc2	CRTH2_ILC2	2	ENSG00000115602 | ENSG00000169194	IL1RL1 | IL13
profile:5134b1526ff6ab1ff3e1	hca:0384_10.1038_s41422-021-00529-2_d6c8237ebe	source:sha256:2f69c985e7cae45d6fbfdaa8115f00128173f4a45131983648b011d71e091a4d	hca	early thymic progenitor	early thymic progenitor	2	ENSG00000081059 | ENSG00000107485	TCF7 | GATA3
profile:273d93e2f8d972ff6d49	hca:0384_10.1038_s41422-021-00529-2_d6c8237ebe	source:sha256:2f69c985e7cae45d6fbfdaa8115f00128173f4a45131983648b011d71e091a4d	hca	group 1 innate lymphoid cell	Group 1 innate lymphoid cell	3	ENSG00000111537 | ENSG00000111796 | ENSG00000163508	IFNG | KLRB1 | EOMES
profile:5909a382b6c26d971e52	hca:0384_10.1038_s41422-021-00529-2_d6c8237ebe	source:sha256:2f69c985e7cae45d6fbfdaa8115f00128173f4a45131983648b011d71e091a4d	hca	group 1 innate lymphoid cell subpopulation	Group 1 innate lymphoid cell subpopulation	4	ENSG00000073861 | ENSG00000111537 | ENSG00000163508 | ENSG00000165030	TBX21 | IFNG | EOMES | NFIL3
profile:24f956a6855714f0937a	hca:0384_10.1038_s41422-021-00529-2_d6c8237ebe	source:sha256:2f69c985e7cae45d6fbfdaa8115f00128173f4a45131983648b011d71e091a4d	hca	group 2 innate lymphoid cell	Group 2 innate lymphoid cell	3	ENSG00000069667 | ENSG00000107485 | ENSG00000183134	RORA | GATA3 | PTGDR2
profile:748c71f0988b6760d50d	hca:0384_10.1038_s41422-021-00529-2_d6c8237ebe	source:sha256:2f69c985e7cae45d6fbfdaa8115f00128173f4a45131983648b011d71e091a4d	hca	group 3 innate lymphoid cell	Group 3 innate lymphoid cell	3	ENSG00000143365 | ENSG00000157404 | ENSG00000168685	RORC | KIT | IL7R
profile:83fa30c2589483df108e	hca:0384_10.1038_s41422-021-00529-2_d6c8237ebe	source:sha256:2f69c985e7cae45d6fbfdaa8115f00128173f4a45131983648b011d71e091a4d	hca	hematopoietic stem progenitor cell	hematopoietic stem/progenitor cell	3	ENSG00000085276 | ENSG00000134323 | ENSG00000174059	MECOM | MYCN | CD34
profile:10ba245be44058726935	hca:0384_10.1038_s41422-021-00529-2_d6c8237ebe	source:sha256:2f69c985e7cae45d6fbfdaa8115f00128173f4a45131983648b011d71e091a4d	hca	ilc1 subset	ILC1 subset	1	ENSG00000168685	IL7R
profile:bbb7e5db4e450abca7cf	hca:0384_10.1038_s41422-021-00529-2_d6c8237ebe	source:sha256:2f69c985e7cae45d6fbfdaa8115f00128173f4a45131983648b011d71e091a4d	hca	ilc1_b	ILC1_b	1	ENSG00000121966	CXCR4
profile:89866a69d34631803e54	hca:0384_10.1038_s41422-021-00529-2_d6c8237ebe	source:sha256:2f69c985e7cae45d6fbfdaa8115f00128173f4a45131983648b011d71e091a4d	hca	ilc1_c	ILC1_c	3	ENSG00000080824 | ENSG00000204388 | ENSG00000204389	HSP90AA1 | HSPA1B | HSPA1A
profile:df2d82c1c9a3b1514357	hca:0384_10.1038_s41422-021-00529-2_d6c8237ebe	source:sha256:2f69c985e7cae45d6fbfdaa8115f00128173f4a45131983648b011d71e091a4d	hca	ilc1_d	ILC1_d	3	ENSG00000100453 | ENSG00000137441 | ENSG00000203747	GZMB | FGFBP2 | FCGR3A
profile:beac902f27c324d97a7b	hca:0384_10.1038_s41422-021-00529-2_d6c8237ebe	source:sha256:2f69c985e7cae45d6fbfdaa8115f00128173f4a45131983648b011d71e091a4d	hca	ilc3_a	ILC3_a	4	ENSG00000123416 | ENSG00000131747 | ENSG00000148773 | ENSG00000196230	TUBA1B | TOP2A | MKI67 | TUBB
profile:aba7461900898e6aa29c	hca:0384_10.1038_s41422-021-00529-2_d6c8237ebe	source:sha256:2f69c985e7cae45d6fbfdaa8115f00128173f4a45131983648b011d71e091a4d	hca	ilc3_b	ILC3_b	4	ENSG00000099250 | ENSG00000205426 | ENSG00000227507 | ENSG00000271503	NRP1 | KRT81 | LTB | CCL5
profile:e824a41e6dac2439919c	hca:0384_10.1038_s41422-021-00529-2_d6c8237ebe	source:sha256:2f69c985e7cae45d6fbfdaa8115f00128173f4a45131983648b011d71e091a4d	hca	ilc3_c	ILC3_c	2	ENSG00000099250 | ENSG00000227507	NRP1 | LTB
profile:2afdb5aa307f4e1f8656	hca:0384_10.1038_s41422-021-00529-2_d6c8237ebe	source:sha256:2f69c985e7cae45d6fbfdaa8115f00128173f4a45131983648b011d71e091a4d	hca	ilc3_e	ILC3_e	4	ENSG00000105374 | ENSG00000127152 | ENSG00000161405 | ENSG00000167286	NKG7 | BCL11B | IKZF3 | CD3D
